config_id,repeats_count,ants,iterations,alpha,beta,evaporation,patience,patience_big_shake,big_shake_evaporation,big_shake_duration,intensity_big_shake,tau_min,tau_max,best_cost_min,best_cost_max,best_cost_avg,best_cost_std,best_cost_var,best_cost_median,best_cost_minutes_min,best_cost_minutes_max,best_cost_minutes_avg,best_cost_minutes_std,best_cost_minutes_var,best_cost_minutes_median,best_iteration_min,best_iteration_max,best_iteration_avg,best_iteration_std,best_iteration_var,best_iteration_median,iterations_done_min,iterations_done_max,iterations_done_avg,iterations_done_std,iterations_done_var,iterations_done_median,avg_cost_final_minutes_min,avg_cost_final_minutes_max,avg_cost_final_minutes_avg,avg_cost_final_minutes_std,avg_cost_final_minutes_var,avg_cost_final_minutes_median,diversity_final_min,diversity_final_max,diversity_final_avg,diversity_final_std,diversity_final_var,diversity_final_median,execution_time_min,execution_time_max,execution_time_avg,execution_time_std,execution_time_var,execution_time_median,big_shakes_count_min,big_shakes_count_max,big_shakes_count_avg,big_shakes_count_std,big_shakes_count_var,big_shakes_count_median
135,10,40,4000,0.5,5.0,0.1,300,100,0.4,20,0.6,0.01,10.0,75199.5604,83025.5034,79269.91222,2806.693317021494,7877527.375813115,79835.03125,1253.326,1383.7584,1321.16522,46.7782088665177,2188.2008247595554,1330.5839,126,970,388.4,268.85609533726404,72283.6,323.5,426,1270,688.4,268.856095337264,72283.59999999999,623.5,1704.0027,1940.4472,1826.5437399999998,82.35983440387538,6783.142323033775,1823.09695,0.1009,0.1813,0.14567999999999998,0.026206224875441754,0.0006867662222222222,0.1426,12.76,38.32,20.659,8.111187678481835,65.79136555555556,18.705,4,12,6.4,2.716206504995115,7.377777777777778,6.0
136,10,40,4000,0.5,5.0,0.1,300,250,0.4,50,0.3,0.01,10.0,78164.8518,85790.3253,81302.88318,2883.191494211915,8312793.192295935,80515.34885000001,1302.7475,1429.8388,1355.0480499999999,48.05322325015716,2309.1122647294446,1341.92245,85,768,286.6,218.95316597137594,47940.488888888896,261.0,385,1068,586.6,218.95316597137594,47940.488888888896,561.0,1615.7034,1881.9481,1726.97474,75.97926533251909,5772.848760469337,1708.1263,0.0591,0.1387,0.0967,0.026058310681154207,0.0006790355555555555,0.09490000000000001,11.52,32.0,17.581,6.554317406615785,42.95907666666667,16.84,1,4,1.9,0.9944289260117533,0.9888888888888889,2.0
137,10,40,4000,0.5,5.0,0.1,300,250,0.4,50,0.6,0.01,10.0,71470.4107,86465.137,80472.50343,5000.970114265103,25009702.083772715,81766.33385,1191.1735,1441.0856,1341.2084,83.34950339604116,6947.139716366677,1362.77225,33,614,257.6,196.78821102901466,38725.600000000006,245.0,333,914,557.6,196.78821102901463,38725.6,545.0,1550.164,1895.1085,1741.04531,109.07307434278941,11896.935546587667,1742.40755,0.0619,0.1534,0.09943,0.030165176758787424,0.0009099378888888889,0.09290000000000001,9.97,27.4,16.692,5.911307056067304,34.943551111111105,16.305,1,3,1.8,0.7888106377466155,0.6222222222222222,2.0
138,10,40,4000,0.5,5.0,0.1,300,999999,0.4,0,0.3,0.01,10.0,76562.0439,86531.8638,81575.86835,3330.561225846557,11092638.07911252,80709.8297,1276.0341,1442.1977,1359.59782,55.50934213381062,3081.2870641284426,1345.16385,80,386,179.2,116.34317054874056,13535.733333333334,108.5,380,686,479.2,116.34317054874057,13535.733333333335,408.5,1549.3671,1686.1069,1626.0376199999998,42.12238178023125,1774.295046839558,1625.3217,0.025,0.076,0.05373,0.017500923785141554,0.0003062823333333334,0.05495,11.32,20.68,14.334999999999999,3.5148771118079094,12.354361111111112,12.2,0,0,0.0,0.0,0.0,0.0
139,10,40,4000,0.5,5.0,0.1,650,100,0.4,20,0.3,0.01,10.0,73735.9282,84125.0971,77406.43954,3155.7372779925126,9958677.767711593,76985.199,1228.9321,1402.085,1290.1073199999998,52.595646436305806,2766.3020240528876,1283.08665,116,1832,701.2,556.8985145926999,310135.9555555556,547.0,766,2482,1351.2,556.8985145926999,310135.9555555556,1197.0,1694.3328,1880.746,1775.46325,76.15240542631531,5799.188852213899,1757.8993500000001,0.0973,0.1581,0.11882999999999999,0.020715643578920948,0.0004291378888888887,0.1114,22.95,74.17,40.408,16.633764723864797,276.68212888888894,35.805,7,24,12.8,5.493430419854044,30.17777777777778,11.5
140,10,40,4000,0.5,5.0,0.1,650,100,0.4,20,0.6,0.01,10.0,75442.7475,83046.9015,79401.83861,2480.452766933095,6152645.928986048,79230.72965,1257.3791,1384.115,1323.36398,41.340884648971354,1709.0687435595553,1320.5122000000001,78,2008,636.6,602.7972203725635,363364.48888888885,424.5,728,2658,1286.6,602.7972203725635,363364.48888888885,1074.5,1666.8958,1976.7527,1828.81411,81.05648184844732,6570.153249647669,1820.3036499999998,0.108,0.1922,0.14823999999999998,0.026579741659140826,0.0007064826666666663,0.1439,21.83,80.93,38.643,18.390840745690053,338.22302333333346,32.16,7,26,12.3,6.019413038937712,36.233333333333334,10.0
141,10,40,4000,0.5,5.0,0.1,650,250,0.4,50,0.3,0.01,10.0,69809.8209,85119.7105,78948.61473,4324.171118963219,18698455.866075613,80184.5988,1163.497,1418.6618,1315.81024,72.06952397561368,5194.0162860715545,1336.4099999999999,83,535,314.5,160.94391707810658,25902.944444444445,286.0,733,1185,964.5,160.94391707810658,25902.944444444445,936.0,1632.6801,1880.0519,1744.01594,68.77122539229781,4729.481441958227,1725.1469499999998,0.0476,0.133,0.08492,0.021896311206329806,0.0004794484444444442,0.0833,21.9,35.56,28.867,4.830576340125242,23.33446777777778,28.075,2,4,3.2,0.6324555320336759,0.4,3.0
142,10,40,4000,0.5,5.0,0.1,650,250,0.4,50,0.6,0.01,10.0,73827.4265,88152.0097,79801.25184,4169.211248700008,17382322.436286677,79088.86105,1230.4571,1469.2002,1330.0208699999998,69.48686959551824,4828.425046184559,1318.1477,58,1548,555.7,557.4900198409135,310795.1222222222,398.5,708,2198,1205.7,557.4900198409135,310795.12222222215,1048.5,1360.827,1810.5519,1669.03943,157.844374072587,24914.84642636677,1717.8934,0.0381,0.1265,0.0837,0.027260635029694783,0.0007431422222222222,0.08574999999999999,21.17,65.66,36.076,16.677345378953117,278.1338488888889,31.36,2,8,4.0,2.211083193570267,4.888888888888889,3.5
143,10,40,4000,0.5,5.0,0.1,650,400,0.4,80,0.3,0.01,10.0,70911.9095,86126.5246,79412.73329,4457.492530475801,19869239.659247555,78934.30245,1181.8652,1435.4421,1323.54556,74.29153312383139,5519.231893889336,1315.5717,86,1644,676.7,519.5483187881139,269930.4555555556,581.0,736,2294,1326.7,519.5483187881139,269930.4555555556,1231.0,1589.6726,1918.6451,1735.99032,116.84570822265097,13652.919530052885,1733.94455,0.0578,0.1351,0.09211,0.027032755850798656,0.000730769888888889,0.08610000000000001,21.96,68.7,39.726,15.508085489690709,240.50071555555553,36.775,1,5,2.7,1.3374935098492586,1.788888888888889,2.5
144,10,40,4000,0.5,5.0,0.1,650,400,0.4,80,0.6,0.01,10.0,77971.0274,87576.0358,81333.73693,2949.966609974553,8702302.999964757,81109.49135,1299.5171,1459.6006,1355.56228,49.166117574081845,2417.30711730844,1351.82485,69,850,430.3,222.62477150777468,49561.788888888885,451.0,719,1500,1080.3,222.62477150777468,49561.78888888889,1101.0,1541.1199,1951.0853,1722.8131,131.96125400311848,17413.77255807555,1738.36645,0.0274,0.1494,0.07103000000000001,0.033619308274991155,0.0011302578888888889,0.06415,21.47,44.71,32.274,6.638241400317475,44.06624888888891,32.86,1,3,2.0,0.6666666666666666,0.4444444444444444,2.0
145,10,40,4000,0.5,5.0,0.1,650,999999,0.4,0,0.3,0.01,10.0,75940.9272,85565.131,81193.37730000001,3805.986546824778,14485533.594611198,81456.60990000001,1265.6821,1426.0855,1353.2229499999999,63.43310411631816,4023.7586978316604,1357.61015,95,769,318.1,254.30010704764646,64668.544444444444,233.0,745,1419,968.1,254.30010704764646,64668.544444444444,883.0,1564.5285,1744.5024,1656.28252,65.30088402071004,4264.205453886224,1653.0758,0.056,0.0842,0.06843,0.010968039427759587,0.00012029788888888885,0.0658,22.27,42.44,28.972,7.63029604784623,58.22141777777779,26.46,0,0,0.0,0.0,0.0,0.0
146,10,40,4000,0.5,5.0,0.1,1000,100,0.4,20,0.3,0.01,10.0,72576.029,81624.8062,78476.08833999999,2551.7892351876094,6511628.300819363,79074.4418,1209.6005,1360.4134,1307.93481,42.529811214734956,1808.7848419609952,1317.9074,115,1421,653.3,484.65452758754986,234890.01111111112,526.0,1115,2421,1653.3,484.65452758754986,234890.01111111112,1526.0,1598.7528,2012.3898,1818.57997,138.07050601392072,19063.464630940118,1860.6658,0.0932,0.1583,0.13079000000000002,0.025732230114521106,0.0006621476666666668,0.1412,33.4,72.62,49.525,14.528256949820236,211.07024999999996,45.815,11,24,16.1,4.817791102892602,23.211111111111112,14.5
147,10,40,4000,0.5,5.0,0.1,1000,100,0.4,20,0.6,0.01,10.0,72574.615,80800.0177,77042.04912000001,2295.975953606309,5271505.5795384,77003.96119999999,1209.5769,1346.667,1284.03416,38.26627502172404,1464.3078040382215,1283.3993500000001,87,2078,1119.3,637.8920232557649,406906.23333333334,1087.5,1087,3078,2119.3,637.8920232557649,406906.23333333334,2087.5,1647.0292,1892.6344,1739.69196,102.88705452241418,10585.745988298226,1695.60995,0.0809,0.1607,0.12271000000000001,0.026321746395961906,0.0006928343333333336,0.12645,32.68,92.1,63.484,19.08252499015788,364.14275999999995,62.635000000000005,10,30,20.5,6.485025486114573,42.05555555555556,20.0
148,10,40,4000,0.5,5.0,0.1,1000,250,0.4,50,0.3,0.01,10.0,74045.9786,85146.9609,78771.69041000001,3690.7191277081733,13621407.67963098,77563.61434999999,1234.0996,1419.116,1312.8615,61.5119802902744,3783.7237192311068,1292.7269000000001,278,1058,689.5,273.55123428304574,74830.2777777778,794.0,1278,2058,1689.5,273.5512342830457,74830.27777777775,1794.0,1809.001,1983.1527,1883.57527,56.27792728884924,3167.2050999290022,1877.7100500000001,0.0902,0.1563,0.13268,0.016852352292121654,0.0002840017777777779,0.13665,38.2,61.52,50.577,8.18682145619138,67.02404555555556,53.67,5,8,6.5,1.1785113019775793,1.388888888888889,7.0
149,10,40,4000,0.5,5.0,0.1,1000,250,0.4,50,0.6,0.01,10.0,74474.3424,80780.831,78387.19897,1921.7986315987498,3693309.980414827,78321.47755,1241.239,1346.3472,1306.45331,32.02998245243382,1025.9197759032184,1305.35795,272,1299,734.7,371.7594951339135,138205.12222222224,735.5,1272,2299,1734.7,371.7594951339135,138205.12222222224,1735.5,1493.0588,1977.1321,1804.3971000000001,153.75243862115923,23639.812381953336,1819.51395,0.0417,0.1768,0.11869,0.04026507861106887,0.0016212765555555558,0.1253,38.06,68.81,51.938,11.102123720762217,123.2571511111111,51.980000000000004,5,9,6.6,1.429840705968481,2.0444444444444443,6.5
150,10,40,4000,0.5,5.0,0.1,1000,400,0.4,80,0.3,0.01,10.0,74854.8431,86494.9297,80450.52792,3397.8646899140012,11545484.450964373,80920.88495,1247.5807,1441.5822,1340.84215,56.63109767302477,3207.0812236516717,1348.68145,100,1240,639.5,368.3718682708186,135697.83333333334,686.5,1100,2240,1639.5,368.3718682708186,135697.83333333334,1686.5,1454.528,1901.5114,1678.7673600000003,134.21952499562633,18014.88089005156,1669.2614,0.0362,0.0932,0.06997,0.018778418463757805,0.00035262900000000003,0.0708,33.07,67.07,49.068,11.006644255983643,121.14621777777772,50.45,2,5,3.4,0.966091783079296,0.9333333333333336,3.5
151,10,40,4000,0.5,5.0,0.1,1000,400,0.4,80,0.6,0.01,10.0,74012.3483,83978.859,79484.94758000001,3487.3907925133544,12161894.539706923,79119.0379,1233.5391,1399.6477,1324.74912,58.12320142033167,3378.3065433484453,1318.65065,39,873,401.8,285.2697748525848,81378.84444444443,430.0,1039,1873,1401.8,285.2697748525849,81378.84444444446,1430.0,1359.5801,1852.7695,1668.30206,164.75137350951454,27143.015073271567,1666.0493000000001,0.0417,0.1443,0.07203000000000001,0.029275626950303446,0.0008570623333333334,0.0673,31.13,56.12,41.999,8.569787304504382,73.44125444444448,42.86,2,4,2.9,0.7378647873726218,0.5444444444444445,3.0
152,10,40,4000,0.5,5.0,0.1,1000,999999,0.4,0,0.3,0.01,10.0,78230.514,86501.5411,82882.14531,2726.5798207571142,7434237.5189598985,82796.72025,1303.8419,1441.6924,1381.36909,45.44299987582611,2065.0662377143317,1379.94535,78,811,268.7,230.56117529964916,53158.455555555556,178.0,1078,1811,1268.7,230.5611752996492,53158.45555555556,1178.0,1520.6154,1807.2459,1670.3769499999999,105.5986301783866,11151.070695551662,1663.9043499999998,0.0268,0.0826,0.05799,0.017285732716768348,0.00029879655555555565,0.059,32.26,54.03,37.908,6.880674708518378,47.34368444444446,35.165,0,0,0.0,0.0,0.0,0.0
153,10,40,4000,0.5,5.0,0.2,300,100,0.4,20,0.3,0.01,10.0,73666.1964,87572.6425,80682.67185,3792.960276791825,14386547.661320716,80458.81535,1227.7699,1459.544,1344.71119,63.216009989883155,3996.263919041007,1340.98025,55,447,235.0,120.99035774253528,14638.666666666666,227.0,355,747,535.0,120.99035774253528,14638.666666666666,527.0,1658.4445,2176.0095,1826.00317,148.21874819625404,21968.79731686456,1791.2447,0.0753,0.2703,0.12493000000000001,0.05516855082381626,0.003043568999999998,0.1173,10.62,22.36,16.057,3.605009015245316,12.996090000000004,15.83,3,7,4.9,1.1972189997378646,1.4333333333333331,5.0
154,10,40,4000,0.5,5.0,0.2,300,100,0.4,20,0.6,0.01,10.0,75899.467,86770.8869,82485.0314,2996.839314598587,8981045.877523728,82673.55455,1264.9911,1446.1814,1374.75052,49.94732468328347,2494.735243017338,1377.8926000000001,86,559,231.0,164.40532567745825,27029.11111111111,170.0,386,859,531.0,164.40532567745825,27029.111111111117,470.0,1666.1932,1952.2463,1839.6757699999998,97.42980184985667,9492.566288502334,1875.2822999999999,0.0709,0.1484,0.11838,0.02610971722047815,0.0006817173333333332,0.1269,11.55,25.76,15.925,4.924600942659663,24.251694444444443,14.09,3,8,4.9,1.66332999331662,2.766666666666667,4.5
155,10,40,4000,0.5,5.0,0.2,300,250,0.4,50,0.3,0.01,10.0,80311.7902,86067.4497,82636.48803,2009.4816675756113,4038016.572322459,82540.3285,1338.5298,1434.4575,1377.2748100000001,33.49135585153782,1121.6709167743363,1375.67215,43,792,279.2,230.84906083605557,53291.28888888889,267.0,343,1092,579.2,230.84906083605557,53291.28888888889,567.0,1525.2193,1956.3319,1734.95156,130.46396380734748,17020.845852324874,1747.2773499999998,0.061,0.1342,0.0892,0.022682935338168994,0.0005145155555555557,0.09,10.27,32.6,17.330000000000002,6.890621645879759,47.48066666666667,16.939999999999998,1,4,1.9,0.9944289260117533,0.9888888888888889,2.0
156,10,40,4000,0.5,5.0,0.2,300,250,0.4,50,0.6,0.01,10.0,75921.5326,84514.7681,80857.65562,2866.5596399669216,8217164.169487287,80958.21975,1265.3589,1408.5795,1347.6276,47.775986266580006,2282.544863744441,1349.3036499999998,33,596,344.9,216.20229724342278,46743.433333333334,346.5,333,896,644.9,216.20229724342278,46743.43333333334,646.5,1459.3741,1882.0766,1713.1595000000002,118.73803439357116,14098.720811648887,1723.9852999999998,0.0471,0.1009,0.07453,0.01899877481429906,0.00036095344444444437,0.07775,9.99,26.9,19.355,6.491240679219618,42.13620555555556,19.375,1,3,2.1,0.8755950357709131,0.7666666666666667,2.0
157,10,40,4000,0.5,5.0,0.2,300,999999,0.4,0,0.3,0.01,10.0,78081.5766,87128.9069,83304.04462999999,3258.898361596961,10620418.531219356,83722.38560000001,1301.3596,1452.1484,1388.40075,54.314961621254334,2950.1150559183316,1395.3731,9,367,105.6,114.02066089578288,13000.711111111112,69.5,309,667,405.6,114.0206608957829,13000.711111111113,369.5,1449.9684,1782.7187,1636.21073,111.37767637634322,12404.986794993441,1683.9576499999998,0.0256,0.0981,0.05752,0.02175115833441725,0.00047311288888888896,0.0569,9.25,19.9,12.138,3.394501436146404,11.522639999999999,11.065000000000001,0,0,0.0,0.0,0.0,0.0
158,10,40,4000,0.5,5.0,0.2,650,100,0.4,20,0.3,0.01,10.0,74633.8806,84373.5064,79072.82927,2659.9225113415246,7075187.766341403,78713.9709,1243.898,1406.2251,1317.88048,44.33204254824674,1965.3299964995595,1311.8995,120,828,395.9,231.30328815455934,53501.21111111111,370.5,770,1478,1045.9,231.30328815455937,53501.21111111113,1020.5,1596.5009,1836.2586,1707.24765,72.13490532150693,5203.44456574277,1719.3324499999999,0.0519,0.1039,0.08077,0.015695154949502375,0.0002463378888888889,0.0822,23.09,44.37,31.374000000000002,6.960428147750683,48.44756,30.6,7,14,9.7,2.311805451253294,5.344444444444447,9.5
159,10,40,4000,0.5,5.0,0.2,650,100,0.4,20,0.6,0.01,10.0,75643.4373,82394.2163,79754.40277,1931.3297840101961,3730034.734604871,80174.74425,1260.724,1373.2369,1329.2400400000001,32.188805805476385,1036.1192191826703,1336.2457,149,987,506.3,248.63362157555798,61818.677777777775,467.5,799,1637,1156.3,248.63362157555798,61818.677777777775,1117.5,1565.3584,2025.6078,1744.2432000000001,149.99784082659323,22499.35225264,1694.45165,0.0624,0.1454,0.08949,0.030117268948045218,0.0009070498888888887,0.0756,23.91,49.13,34.699,7.479936794147694,55.94945444444448,33.58,7,16,10.8,2.616188916046478,6.844444444444445,10.5
160,10,40,4000,0.5,5.0,0.2,650,250,0.4,50,0.3,0.01,10.0,75842.1669,84247.4632,80034.48828,3123.3555248647626,9755349.734703237,79720.0588,1264.0361,1404.1244,1333.90814,52.05592051637455,2709.8188608071046,1328.66765,63,1041,489.1,336.11487784849857,112973.2111111111,322.5,713,1691,1139.1,336.11487784849857,112973.21111111113,972.5,1615.7602,1880.3843,1730.27307,76.95057098067058,5921.390374251221,1732.2862,0.0647,0.0971,0.07813,0.010696422039375807,0.00011441344444444448,0.07495,21.35,50.65,34.142,10.073838284277636,101.4822177777778,29.125,2,6,3.8,1.3984117975602022,1.9555555555555557,3.0
161,10,40,4000,0.5,5.0,0.2,650,250,0.4,50,0.6,0.01,10.0,75904.5714,89416.2363,82458.72949,3925.016356041932,15405753.395196684,82621.82915,1265.0762,1490.2706,1374.31216,65.41693836788077,4279.3758254271115,1377.0304999999998,22,1077,344.2,334.9775448527193,112209.95555555556,267.0,672,1727,994.2,334.9775448527193,112209.95555555556,917.0,1456.4371,1836.1119,1669.85925,114.67650601624506,13150.701032093888,1674.27145,0.0387,0.0984,0.06989,0.019184336782327865,0.00036803877777777784,0.06659999999999999,20.14,51.79,29.755000000000003,10.024063547284605,100.48185000000001,27.479999999999997,2,6,3.2,1.3165611772087666,1.7333333333333334,3.0
162,10,40,4000,0.5,5.0,0.2,650,400,0.4,80,0.3,0.01,10.0,76874.0452,85898.9133,81521.73874,3238.525776902474,10488049.20766177,81352.35250000001,1281.2341,1431.6486,1358.6956599999999,53.97544450404586,2913.3486094093346,1355.87255,56,847,343.0,249.64552647481764,62322.888888888876,420.5,706,1497,993.0,249.64552647481767,62322.88888888889,1070.5,1478.3301,1965.9159,1729.1157200000002,169.82601502552095,28840.87537944847,1741.5249,0.0227,0.1168,0.07403,0.027093092600636547,0.0007340356666666667,0.07869999999999999,21.14,44.7,29.713,7.452626755416882,55.54164555555556,32.11,1,3,1.7,0.6749485577105528,0.4555555555555555,2.0
163,10,40,4000,0.5,5.0,0.2,650,400,0.4,80,0.6,0.01,10.0,73360.0835,89092.8089,81066.16595000001,4310.67969722984,18581959.452109545,81057.0115,1222.6681,1484.8801,1351.10275,71.84464330005173,5161.652770911667,1350.9501500000001,46,946,328.9,282.6208492741547,79874.54444444446,333.5,696,1596,978.9,282.62084927415464,79874.54444444444,983.5,1560.0411,1953.5709,1685.0588199999997,120.17980650960554,14443.185892686228,1672.5834,0.0166,0.0922,0.05942000000000001,0.02416622068554002,0.0005840062222222224,0.06355,20.74,47.83,29.331,8.487218429301008,72.03287666666665,29.439999999999998,1,3,1.7,0.6749485577105528,0.4555555555555555,2.0
164,10,40,4000,0.5,5.0,0.2,650,999999,0.4,0,0.3,0.01,10.0,77061.2256,88986.0459,82512.75499,3859.5069564530595,14895793.946909558,82449.98565,1284.3538,1483.1008,1375.21259,64.32510640076613,4137.719313469885,1374.1664500000002,20,236,96.0,73.6568620926342,5425.333333333333,73.0,670,886,746.0,73.65686209263417,5425.333333333329,723.0,1541.5282,1742.7141,1626.71636,76.59966935800699,5867.509345755996,1604.6781,0.0397,0.0857,0.06168,0.014591230242854782,0.000212904,0.0618,20.03,26.61,22.302,2.218532047197977,4.921884444444446,21.655,0,0,0.0,0.0,0.0,0.0
165,10,40,4000,0.5,5.0,0.2,1000,100,0.4,20,0.3,0.01,10.0,67025.7206,84733.0965,78540.32699,5072.571293771218,25730979.530391805,78856.64559999999,1117.0953,1412.2183,1309.00545,84.54287320540392,7147.497409825005,1314.2774,130,1527,813.2,587.6413872422535,345322.4000000001,889.5,1130,2527,1813.2,587.6413872422534,345322.4,1889.5,1460.1384,1961.1217,1772.05851,146.91222990554184,21583.203295818777,1802.7467,0.0571,0.1494,0.11474,0.027435994200644118,0.0007527337777777776,0.12,33.87,75.99,54.272000000000006,17.567774664614372,308.6267066666666,56.535,11,25,17.7,5.850925852660699,34.23333333333333,18.5
166,10,40,4000,0.5,5.0,0.2,1000,100,0.4,20,0.6,0.01,10.0,74561.9596,82503.8445,77915.64697,2701.70987079305,7299236.225940598,77950.4352,1242.6993,1375.0641,1298.59411,45.02850869725509,2027.5665954987771,1299.1739,126,1835,836.5,595.1887189044422,354249.6111111111,768.5,1126,2835,1836.5,595.1887189044422,354249.6111111111,1768.5,1537.746,1985.6577,1826.9201400000002,145.50160059182392,21170.715774782653,1869.6466,0.058,0.1557,0.12629,0.02985187319638976,0.0008911343333333334,0.13595000000000002,33.62,84.76,54.959,17.823992849838984,317.6947211111112,53.015,11,28,18.0,5.887840577551898,34.666666666666664,17.5
167,10,40,4000,0.5,5.0,0.2,1000,250,0.4,50,0.3,0.01,10.0,74386.7254,87710.1696,81772.18535,4383.39444414344,19214146.85294757,81691.25834999999,1239.7788,1461.8362,1362.86977,73.05657161796758,5337.262656571225,1361.521,37,1305,662.2,452.3186683940624,204592.17777777778,632.0,1037,2305,1662.2,452.3186683940624,204592.17777777778,1632.0,1693.779,1965.3094,1833.29064,109.40975982574467,11970.495545127133,1882.1334,0.0813,0.1517,0.12088999999999998,0.026139049119830067,0.0006832498888888891,0.133,31.13,68.93,49.772000000000006,13.50243829832227,182.31583999999998,48.785,4,9,6.4,1.776388345929897,3.1555555555555554,6.0
